tmdb_id,name,biography,place_of_birth,birthday,deathday,gender,known_for_department,popularity,profile_img_url
2370779,Um Mun-suk,"Um Mun Suk was born on December 7, 1982 in South Korea. He is an actor, known for The Fiery Priest (2019), Backstreet Rookie (2020) and Tell Me What You Saw (2020).","Asan, South Chungcheong, South Korea",1982-12-07,,2.0,Acting,5.587,https://image.tmdb.org/t/p/original/niV5OXu1cgKnlIU1Iamp1BVeCdT.jpg
553690,Park Tam-hee,,,1978-01-02,,,Acting,2.726,
3119624,Jung Wook-jin,,,1989-02-07,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/9WUbtdSeoZ80HkSOptH6R2niCEw.jpg
1029185,Jeong Yu-Mi,Jeong Yu-mi is a South Korean actress. She is best known for starring in Six Flying Dragons and Rooftop Prince. Wikipedia,"Busan, South Korea",1984-02-23,,1.0,Acting,3.658,https://image.tmdb.org/t/p/original/taYOKGKxyYDffqbC5eJbbuV9sQL.jpg
2158882,Jang Hye-jin,,"Busan, South Korea",1975-09-05,,1.0,Acting,8.391,https://image.tmdb.org/t/p/original/pZiQXSWwo9F4gncHfa1yw0CQjxk.jpg
1955066,Kim Na-ni,,,1989-08-09,,1.0,Acting,1.4,https://image.tmdb.org/t/p/original/mjDquH7OGZm7X4YC3BwLFyavq47.jpg
1252018,Park Joon Mok,,,,,,Acting,1.242,
1256351,Kim Jung-min,,"Boseong, South Jeolla, South Korea",1989-02-16,,1.0,Acting,1.044,
1989396,Yoo Hye-In,,,1994-06-15,,1.0,Acting,0.709,https://image.tmdb.org/t/p/original/aoeXS87BTTxGLiHBbxIFKaQQ7dx.jpg
2617526,Kim Ha-yeon,,,,,1.0,Acting,0.901,https://image.tmdb.org/t/p/original/loMxFHZ58cerCT41RjqHVu0PApx.jpg
3253118,Choo Ye-jin,,,2001-10-11,,1.0,Acting,0.608,
3087309,Kim Sun-hyuk,"Kim Sun Hyuk is a South Korean actor. He was born on November 25, 1977 and made his debut as an actor in 2008. Since then, he has appeared in various films and television dramas, including “Gourmet” (2008), “Hotel King” (2014), and “1% of Something” (2016).","Seoul, South Korea",1977-11-25,,2.0,Acting,0.894,https://image.tmdb.org/t/p/original/npHmShnHoJhCMdgFooDhw8WP3Ui.jpg
2285869,Shim Jin Hyuk,,,,,,Acting,0.6,
1805253,Park Sang-won,,"Daegu, South Korea",1959-04-05,,2.0,Acting,1.891,https://image.tmdb.org/t/p/original/lNWzYkwlrAHQ0a6SXADFyEsrijd.jpg
1552872,Geum Bo-ra,,"Dangjin, South Korea",1961-01-07,,1.0,Acting,2.214,https://image.tmdb.org/t/p/original/xiAF41pRedAw4qoBlXxRljmZ9mN.jpg
129701,Shosuke Tanihara,"Shōsuke Tanihara   (born July 8, 1972 in in Yokohama, Kanagawa Prefecture) is a Japanese  actor probably best known outside of Japan for his portrayal of Riki  Fudoh in Fudoh: The New Generation. Tanihara hosts Tokyo Twenty-Four  Living Supported by FLET’S Hikari, a podcast produced by TOKYO FM. The  podcast began airing on 2006-01-07 with a guest appearance by the former  Yokohama Bay Stars pitcher Takashi Saitō. He is married to Emi Miyake,  who gave birth to their daughter in October 2007. He made the  announcement at the 8th Best Formalist Award ceremony.

Description above from the Wikipedia article Shōsuke Tanihara, licensed under CC-BY-SA, full list of contributors on Wikipedia","Yokohama, Kanagawa Prefecture, Japan",1972-07-08,,2.0,Acting,3.53,https://image.tmdb.org/t/p/original/vwOOXlVjs5hFeqb19Ky61eNGZdO.jpg
1256345,L,"Kim Myung-soo (born March 13, 1992), known professionally as L, is a South Korean singer and actor. He is a member of the boy group Infinite and its sub-group Infinite F.","Seoul, South Korea",1992-03-13,,2.0,Acting,5.398,https://image.tmdb.org/t/p/original/mQIAkJmvhaVyLT0iaXZOIZsKR3a.jpg
2500485,Jung Sung-ho,,"Seoul, South Korea",1974-04-27,,2.0,Acting,2.249,https://image.tmdb.org/t/p/original/miybIsGshaFQDojJlY1RU1wchO0.jpg
2471960,Kim Dong-hyun,,,,,2.0,Acting,1.477,https://image.tmdb.org/t/p/original/xBHBUMc4fWD8D1rirqIbTewSKGs.jpg
135850,Kim Young-jae,"Kim Young-jae (born October 5, 1975) is a South Korean actor. Kim began his acting career appearing in short films and bit parts, and while he later became best known as a supporting actor in mainstream film and television, he has also played leading roles in indies such as One Step More to the Sea (2009), Link (2011) and Suddenly Last Summer (2012), as well as the TV dramas Love Is Over (2006), Don't Hesitate (2009) and Three Sisters (2010). (Wikipedia)",,1975-10-09,,2.0,Acting,4.817,https://image.tmdb.org/t/p/original/wSgDPw6fSGgrwJLO0QaITbS758L.jpg
2029627,Yoon Da-Young,,,1992-01-14,,1.0,Acting,2.267,https://image.tmdb.org/t/p/original/uaxtkj4I2GgLoUmyASZwNL8zzYT.jpg
1419974,Yu Ji-in,,"Sacheon, South Gyeongsang, South Korea",1956-01-27,,1.0,Acting,1.38,https://image.tmdb.org/t/p/original/3pkE8CYYX9ivyaBPtYDQukvLumS.jpg
1674541,Nam Sung-Joon,,,,,,Acting,0.6,
1482672,Yoo Soon-woong,,,,,2.0,Acting,1.96,https://image.tmdb.org/t/p/original/aNZ2XP8J7TwxSkJCtUcC0TjJlEZ.jpg
2249272,Kim Dong-hyun,,,1974-12-25,,2.0,Acting,0.828,
1347519,Jeong Jin-woon,,"Seoul, South Korea",1991-05-02,,2.0,Acting,4.446,https://image.tmdb.org/t/p/original/dJQwUrPHs5VRlqRbGj9iAhDsQls.jpg
932821,So Ji-sub,,"Seoul, South Korea",1977-11-04,,2.0,Acting,9.632,https://image.tmdb.org/t/p/original/oEdXNo3ohtldtIW6DMFPpvMYW4g.jpg
1989398,Kim Do-wan,,"Seoul, South Korea",1995-03-08,,2.0,Acting,4.141,https://image.tmdb.org/t/p/original/nEFrMjvMt0a0BvdMeIms5V1bCTb.jpg
1858386,Choi Woo-ri,,South Korea,1982-07-20,,1.0,Acting,3.406,https://image.tmdb.org/t/p/original/A5ytpU1PlkdejXQaTJxg4W3hczw.jpg
1046862,Song Ha-yoon,,Seoul - South Korea,1986-12-02,,1.0,Acting,6.205,https://image.tmdb.org/t/p/original/mUnOrOzzq2pplkjpWHhII1h474i.jpg
2123187,Jung Yoo-Min,,,1991-07-10,,1.0,Acting,4.431,https://image.tmdb.org/t/p/original/zDxJIDtOAbVvumrVJojoV1VNeEq.jpg
1512476,Lee Won-keun,,"Seul, Corea del Sud",1991-06-27,,2.0,Acting,4.054,https://image.tmdb.org/t/p/original/3l5I1QOw5TPUAikiFmZv0gDTFMK.jpg
3644044,Lee Do-yeop,,,1972-04-11,,2.0,Acting,0.6,https://image.tmdb.org/t/p/original/4jcLa3F3JWvIPe84K0www3e4x2g.jpg
1256348,Yoo Min-kyu,,,1987-09-18,,2.0,Acting,2.799,https://image.tmdb.org/t/p/original/uNjRlLhqv431ajxH7qtFafIXEhe.jpg
87762,Shin Yi,,"Taegu, South Korea",1978-11-06,,1.0,Acting,2.976,https://image.tmdb.org/t/p/original/qwJz0Q7dzafIWQe9mn6UCNB3jQM.jpg
1496121,Choi Sung-min,He is a member of the South Korean boy group SPEED.,"Gwangju, South Korea",1995-12-07,,,Acting,2.11,https://image.tmdb.org/t/p/original/wIKLHKIaQNXU07XP2GTHV3vYgmc.jpg
2400529,Kim Geon,,,2008-07-31,,2.0,Acting,0.6,
2184678,Park Ah-in,,,1985-02-12,,1.0,Acting,3.372,https://image.tmdb.org/t/p/original/ox6FlVKrHHp0Ndr7SAADtEYySEC.jpg
3275193,Han Kyu-won,,,1986-07-21,,2.0,Acting,1.539,
1256275,Kim Ho-jin,,,1970-05-05,,2.0,Acting,3.273,https://image.tmdb.org/t/p/original/zaxNLlgDMVICrF5kuv3HVxLFxbD.jpg
1545928,Sunwoo Jae-duk,,Seoul - South Korea,1962-07-23,,,Acting,4.03,https://image.tmdb.org/t/p/original/516ALbrKMs0BO2QtPWeNQIqFhUB.jpg
1504485,Bae Woo-hee,,"Busan, South Korea",1991-11-21,,1.0,Acting,4.139,https://image.tmdb.org/t/p/original/dbyf0RKl2LKGom0ZNHGtkeuEOkn.jpg
2386025,Kang Yo-hwan,,,,,,Acting,0.84,
1777776,Kim Sung-won,,,1936-01-02,,2.0,Acting,1.581,https://image.tmdb.org/t/p/original/iN0fFwowtEf1dsUlJseEuc25yXh.jpg
88876,Ryoo Seung-bum,,"Seoul, South Korea",1980-08-09,,2.0,Acting,5.665,https://image.tmdb.org/t/p/original/bf8EtXv3QUBehLdCLtn7FB50ahD.jpg
1599714,Ko Jung-min,,South Korea,1979-04-16,,1.0,Acting,2.153,https://image.tmdb.org/t/p/original/pV5fevDhqyIZMoTRPXVh4QlOOUg.jpg
42799,Son Byung-ho,"Son Byung Ho is a South Korean actor. He was born on August 25, 1962 and made his debut in the entertainment world in 1994. Since debut, he has appeared in numerous films and television dramas, including “Going by the Book” (2007), “Bridal Mask” (2012), “I Am Not a Robot” (2018), and “Welcome2Life” (2019).",,1962-08-25,,2.0,Acting,5.068,https://image.tmdb.org/t/p/original/m1LTEGcOSnaDJfWP3jZtANMS8qG.jpg
1539733,Jung Hye-sung,"Jung Hye-sung is a South Korean actress and model. She featured in television series Oh My Venus and Remember: War of the Son, eventually gaining wider recognition for her role as Princess Myung-eun in Love in the Moonlight.","Busan, South Korea",1991-04-29,,1.0,Acting,5.921,https://image.tmdb.org/t/p/original/wRoXA2VQS3e8zBUtyagnJobxy3P.jpg
1245104,Lee Min-ho ,,"Seoul, South Korea",1987-06-22,,2.0,Acting,12.296,https://image.tmdb.org/t/p/original/iqopuz6cKuRZRUPZQrj7lFZcWWb.jpg
87542,Jin Jae-young,,"Busan, South Korea",1977-01-15,,1.0,Acting,3.443,https://image.tmdb.org/t/p/original/gawcATKgUKcaTnsjvweTJPM6NGl.jpg
1255723,Lee Soo-kyung,,"Seoul, South Korea",1982-03-13,,1.0,Acting,4.443,https://image.tmdb.org/t/p/original/ggi1OisyD8foUkq1bPNfTMJclWo.jpg
63436,Jun Ji-hyun,"Jun Ji-hyun ( born October 30, 1981) also known as Gianna Jun, is a South Korean actress and model. She had her breakthrough role in 2001 as The Girl in the film My Sassy Girl which became the highest grossing Korean comedy of all time. Other notable films include Il Mare (2000), The Thieves (2012), and Assassination (2015).","Seoul, South Korea",1981-10-30,,1.0,Acting,35.391,https://image.tmdb.org/t/p/original/pM5U2KH8RmuV1F7RsoE7Pn6AyhP.jpg
1257606,Jin Yi-han,,,1978-10-10,,2.0,Acting,5.633,https://image.tmdb.org/t/p/original/96wMfWIFEQgDFlxVCtKpghvh1lj.jpg
1904058,Lee Jun-young,"Member of K-pop boy band ""U-KISS"".","Seoul, South Korea",1997-01-22,,2.0,Acting,9.702,https://image.tmdb.org/t/p/original/41ZqSutUfV3F2aZUNUqVmpDuyXN.jpg
77055,Lee Jae-eun,,,1980-02-08,,1.0,Acting,2.92,https://image.tmdb.org/t/p/original/lYDzykR6LhF6ZMdoJh2htAfXgwp.jpg
2381733,Kim Chae Yun,,,,,,Acting,0.6,
1456792,Lee Byeong-heon,,"Seoul, South Korea",1980-06-23,,2.0,Directing,5.21,https://image.tmdb.org/t/p/original/aWPsfcKmLvZ7HmmBa0jI2OxVMfY.jpg
1659378,Shorry J,,"Seoul, South Korea",1982-10-04,,2.0,Acting,1.01,https://image.tmdb.org/t/p/original/14Xov80zW2CU9Us03egzKbHGavz.jpg
1307131,Kang Kyung-joon,,South Korea,1983-02-11,,2.0,Acting,4.456,https://image.tmdb.org/t/p/original/b1HBKoENiUkqSbvYB01sn1YRrUx.jpg
1305527,Uhm Soo-jung,,,1973-06-15,,1.0,Acting,3.137,https://image.tmdb.org/t/p/original/iKT1iPmm1jhNowY0s1fbLzqE9on.jpg
1593676,Lee Seung-hyo,,"Chungju, South Korea",1980-05-05,,2.0,Acting,1.382,
3080464,Asahi,,,,,,Acting,0.6,
591022,Sandara Park,"Sandara Park is a South Korean singer and actress.  She is best known as a member of girl group 2NE1, but first worked on ABS-CBN's ""Star Circle Quest"" during her stay in the Philippines.","Busan, South Korea",1984-11-12,,1.0,Acting,3.326,https://image.tmdb.org/t/p/original/eCNM27lVysxu9S0P4EBrdNIoCTp.jpg
1653951,Kim Hyun-soo,," Seoul, South Korea",1978-09-25,,1.0,Acting,1.3,https://image.tmdb.org/t/p/original/uWjpHwTIhDZqI6yirOXZyXB0PyJ.jpg
2766987,Yang Dae-hyeok,,,1987-04-16,,2.0,Acting,1.915,https://image.tmdb.org/t/p/original/nUhVutMV5Kwu9jv0ub5HbMpDHGW.jpg
3030899,Lee Jung Sic,,,,,,Acting,1.22,
1464875,Jo Min-ki,,"Seoul, South Korea",1965-11-05,2018-03-09,2.0,Acting,0.87,https://image.tmdb.org/t/p/original/1XkGBtnNEgSGNOiNTO9MZn4AhSd.jpg
126880,Lee Yeon-hee,,South Korea,1988-02-26,,1.0,Acting,7.603,https://image.tmdb.org/t/p/original/19e9swZ0w359eSLeWk2LjxaDN0W.jpg
570299,Lee Sun-jin,,,1974-07-18,,1.0,Acting,2.636,https://image.tmdb.org/t/p/original/ayLdtnC2Jc8Xyg0za1GyV8N22zu.jpg
1916226,Won Jin-a,,"Cheonan, South Chungcheong, South Korea",1991-03-29,,1.0,Acting,4.872,https://image.tmdb.org/t/p/original/rgRHrpnvV5pSw2MdJtFjr7dlQ2n.jpg
17127,Jeong Seok-yong,,"Naju, South Jeolla Province, South Korea",1971-03-23,,2.0,Acting,7.105,https://image.tmdb.org/t/p/original/tyTSdGaVKotPmJXGNtz6fXoj8Tc.jpg
1418580,Lee Dong-hwi,"Lee Dong-hwi (born July 22, 1985), is a South Korean actor. He gained recognition through his role in the Korean drama Reply 1988 (2015–2016), the third installment of the Reply series by tvN.",South Korea,1985-07-22,,2.0,Acting,7.664,https://image.tmdb.org/t/p/original/1cZ40lS8BomxgOl2obltRsiefZ7.jpg
2125738,Yoo Ha-na,,,1986-03-22,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/7uWDKzdiiWNUbKKsFhDUAXoCoOw.jpg
1991339,Jung-sung Lee,,South Korea,1963-11-15,,2.0,Acting,1.96,https://image.tmdb.org/t/p/original/6zWqRXWClyzJbTSK7XbLHnXkWx0.jpg
3267278,Lee Jung-jun,,,1999-03-22,,2.0,Acting,1.103,https://image.tmdb.org/t/p/original/umcx6OHoDCKSeW7eS4CeMDL70p6.jpg
1621340,Jang Sung-kyu,,"Seoul, South Korea",1983-04-21,,2.0,Acting,5.314,https://image.tmdb.org/t/p/original/fxalEJTD7NxKQL7ouTujGg2Hvs3.jpg
3412953,Byun Ji-Hyun,,,,,,Acting,0.6,
1048070,Oh Young-soo,,"Gaeseong, Gyeonggi, Korea",1944-10-19,,2.0,Acting,12.218,https://image.tmdb.org/t/p/original/kUzd955UTVnac2sVG0tYmt9w5jb.jpg
1418840,Min Sung-wook,"Min Sung Wook is an actor with many supporting cast under his belt. He is under J-Wide Company. He graduated from Yong In University - Dept. of Theater and Film. His popular dramas are Pinocchio, I Remember You and Six Flying Dragons.",South Korea,1979-09-22,,2.0,Acting,4.191,https://image.tmdb.org/t/p/original/pgJbsoJlsETvxxpWXTiitE1uUg4.jpg
1754003,Kim Sung Ok,,South Korea,1941-12-23,,2.0,Acting,1.214,
553705,Song Ok-suk,,,1960-08-14,,1.0,Acting,6.046,https://image.tmdb.org/t/p/original/yZUoMkzBxUjXsua8p6cFG8erR6F.jpg
3762395,Park Ye-ni,,South Korea,1993-08-11,,1.0,Acting,0.694,https://image.tmdb.org/t/p/original/zQplIBdjf5elAloeXQGXJXyrg74.jpg
3126573,Choi Hyun-wook,,,2002-01-30,,2.0,Acting,4.168,https://image.tmdb.org/t/p/original/5ArVtQfsYdVBnUBGAJMfup0vgLR.jpg
111411,Ahn Sang-hoon,,South Korea,1975-01-01,,2.0,Directing,1.441,
141857,Choi Deok-moon,Choi Deok-moon (born 1970) is a South Korean actor.,,1970-01-02,,2.0,Acting,4.51,https://image.tmdb.org/t/p/original/2yNTH3Dm1tmN795ExtNsIE1IaNA.jpg
86889,Son Ye-jin,,"Daegu, South Korea",1982-01-11,,1.0,Acting,11.456,https://image.tmdb.org/t/p/original/njczzJJnugd9y7p5CF3XW7dcyYK.jpg
2521983,Inseong,,"Seoul, South Korea",1993-07-12,,2.0,Acting,1.048,https://image.tmdb.org/t/p/original/gqSZ6zzVIuUwy529yT8w3WdnhEz.jpg
3038164,Kim Byeong-kwan,,,1996-08-13,,2.0,Acting,0.648,
3610452,Bae Yoo-mi,Bae Yoo-mi is a Korean Pop singer and actress who was a member of the disbanded group M.I.L.K.,South Korea,1984-12-10,,1.0,Acting,0.6,
125734,Lee Ki-young,,"Seoul, South Korea",1963-08-26,,2.0,Acting,9.11,https://image.tmdb.org/t/p/original/zQlPXY8vusE72nPQwanRACveDdV.jpg
1255918,Max Changmin,,"Seoul, South Korea",1988-02-18,,2.0,Acting,6.047,https://image.tmdb.org/t/p/original/4zQDFt8JAikGGdgyifJkO3jLL23.jpg
3395078,Han Hyun-Jun,"Han Hyun Jun is an actor, known for Please Tell Me So (2021).",,1999-06-07,,2.0,Acting,0.917,https://image.tmdb.org/t/p/original/gVGcKGYSdTXyK3KTXaB7kZZA0xA.jpg
77282,Lee Seo-jin,,"Seoul, South Korea",1971-01-30,,2.0,Acting,6.048,https://image.tmdb.org/t/p/original/cbrVpWn710RqlE2IT7HdZ7ak2QV.jpg
117377,Ryu Deok-hwan,,"Anyang, Gyeonggi Province, South Korea",1987-06-12,,2.0,Acting,4.238,https://image.tmdb.org/t/p/original/vtijRyx62mv7ECDiiXQ7tWMxkaN.jpg
1296052,Lee Jin-seong,,,1976-05-07,,2.0,Acting,0.6,
3306349,Han Jung Woo,,,,,,Acting,0.6,
1530162,Jung Hye-in,,South Korea,1990-09-20,,1.0,Acting,7.558,https://image.tmdb.org/t/p/original/qKdrIxbECob4Ya1Q8u5Tp4JK3xy.jpg
3671169,Park Hyeon Woo,Park Hyeon Woo is an South Korean actress.,,,,1.0,Acting,0.6,
1254394,Kim Joon-ho,,"Daejeon, South Korea",1975-12-25,,2.0,Acting,2.024,https://image.tmdb.org/t/p/original/55nbwySX1VbcApS1Bp2tFm9TQU.jpg
2190254,Ko Woo-rim,,,,,,Acting,1.137,
1420416,Han In-soo,,South Korea,1947-07-30,,2.0,Acting,2.023,https://image.tmdb.org/t/p/original/wEEoDXLsD1SjSIEfFwpXpWXN9x.jpg
1239251,Lee So-yeon,"Lee So-yeon is a South Korean actress. She is best known for her roles in the films Untold Scandal and Feathers in the Wind, and the television series Spring Waltz, Temptation of an Angel and Dong Yi. Wikipedia","Seoul, South Korea",1982-04-16,,1.0,Acting,4.482,https://image.tmdb.org/t/p/original/juzOwXNr3f1R2pEKwNKOkroLZm6.jpg
1875602,Kim Ye-rin,,,,,,Acting,1.373,
1757798,Song Min-ho,"Song Min-ho, better known by the stage name Mino, is a South Korean rapper, songwriter, music producer, and member of the boy group Winner.","Yongin, Gyeonggi, South Korea",1993-03-30,,2.0,Acting,2.917,https://image.tmdb.org/t/p/original/1cGOojCkaHy1Pe9wgIJNmmW6k2H.jpg
1123505,Kim Jung-nan,"Kim Jung-nan (born Kim Hyun-ah on July 16, 1971) is a South Korean actress. Kim made her acting debut in 1991, but received a new surge of popularity after starring in A Gentleman's Dignity in 2012.","Seoul, South Korea",1971-07-16,,1.0,Acting,6.283,https://image.tmdb.org/t/p/original/3YzhO1vEURcvmlygJtrPrwNJYjZ.jpg
87541,Yoo Chae-young,,South Korea,1973-09-22,2014-07-24,1.0,Acting,2.63,https://image.tmdb.org/t/p/original/8wbLZEAMKiVFucKsMz9R9ikysrg.jpg
1248765,Hong Ri-na,,,1968-02-07,,1.0,Acting,4.199,https://image.tmdb.org/t/p/original/wT8VOkpFTFnIcsEcyHAmTNDQLVr.jpg
553704,Son Kwang-Eop,,,1970-07-03,,2.0,Acting,1.612,https://image.tmdb.org/t/p/original/7K7JZa8nWPzhTvGY4wG2qlcFXCA.jpg
3684067,Han Dong-hee,,,1997-04-16,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/xcA0PzZpy03ncZFyr0jaNByB8bH.jpg
1914405,Moon Ji-In,,,1986-05-17,,1.0,Acting,3.515,https://image.tmdb.org/t/p/original/vbgMuiNWNcuVBdy5Uh1VsUgb781.jpg
1482875,Lee Soo-kyung,,"Seoul, South Korea",1996-10-24,,1.0,Acting,6.183,https://image.tmdb.org/t/p/original/5an5tKfx3U2UUEN5uck2W1KfZS.jpg
2612409,Song Jin-woo,,,1985-05-18,,2.0,Acting,1.934,https://image.tmdb.org/t/p/original/sqqwjQWKTJlDO3J251sKZZk6TDO.jpg
1520292,Noh Young-hak,,Seoul - South Korea,1993-04-01,,2.0,Acting,1.853,https://image.tmdb.org/t/p/original/x1MbteYTi6TXXi53uVcpOhg79Wm.jpg
3305506,Kim Ji-hwi,,,1984-03-08,,2.0,Acting,0.6,
1402693,Lee Sung-yeol,,"Yongin, Gyeonggi, South Korea",1991-08-27,,2.0,Acting,2.617,https://image.tmdb.org/t/p/original/12EcjmGsuj3dEI1oSy03zdLjiOC.jpg
1408173,Jeon Yang-ja,,,1942-02-20,,1.0,Acting,0.84,https://image.tmdb.org/t/p/original/x1lqrAsc5qkz13PZJ8XeslfaDE6.jpg
2152622,Kim Su-yeon,,,1989-02-23,,1.0,Acting,1.368,https://image.tmdb.org/t/p/original/e9awOZGuFVTjE3omkaAY5ZxjTem.jpg
3194296,Baek Ji Yun,,,1964-08-05,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/qh3BTGcsXoGhoxr6YrcWAge6t2n.jpg
2117890,Byeon Woo-seok,"Byeon Woo Seok is a South Korean actor and model. He first made his debut as a model in 2015, and debuted as an actor in 2016, appearing in the SBS television series ""Moon Lovers: Scarlet Heart Ryeo""."," Seoul, South Korea",1991-10-31,,2.0,Acting,13.784,https://image.tmdb.org/t/p/original/zncWneej0zzw340EimyM39EWVvj.jpg
1024391,Yoon Jong-bin,,"Busan, South Korea",1979-12-20,,2.0,Directing,4.879,https://image.tmdb.org/t/p/original/du17CLt0uH1ixScQJl2tL5UAII3.jpg
2011082,Joo Min-kyung,,,1989-07-06,,1.0,Acting,4.355,https://image.tmdb.org/t/p/original/xr2suwjpaooHxu1GfZmuIGMGBIm.jpg
1334566,Kang Shin-hyo,,,1989-08-13,,2.0,Acting,1.849,
2176670,Jeon Yu-rim,,,,,1.0,Acting,0.6,
1232910,Chang Mi-hee,,Seoul - South Korea,1957-12-08,,1.0,Acting,3.367,https://image.tmdb.org/t/p/original/eg0crttwzJNdFRhMGrBUjGGv93.jpg
2377697,Park Si-an,,,1990-12-05,,1.0,Acting,0.694,https://image.tmdb.org/t/p/original/89dIdt7EwFUny073GNhUAWXwQEd.jpg
2526745,Lee Sin-young,,,1998-01-24,,2.0,Acting,1.986,https://image.tmdb.org/t/p/original/yAqH7h9REq79rZyR2YBvfKLuPGL.jpg
1988686,Choi Woo-hyuk,,,1993-06-11,,2.0,Acting,1.954,
1112440,Hong Soo-ah,"Hong Soo-ah is a South Korean actress. She is known for her early 2000s role in the sitcom Nonstop. She gained the nickname ""Hong Throw"" in the Korean press after making a skilful ceremonial first pitch ... Wikipedia","Hwaseong, Gyeonggi Province, South Korea",1986-06-30,,1.0,Acting,4.454,https://image.tmdb.org/t/p/original/mhOBpBcJIqHx1m4pgJ2rmLL7pH9.jpg
1418579,Choi Min-chul,,,1976-11-09,,2.0,Acting,3.971,
2107415,Kim Seung-hyun,,,1981-03-18,,2.0,Acting,4.232,https://image.tmdb.org/t/p/original/r7mwAOXlcPzi4JR7Avt7UWAtCDj.jpg
1711062,Cha Ji-yeon,"Cha Ji-yeon is an actress who has built trust in audiences with a variety of characters in many works. As an actress, not as a woman. Therefore, her expectations as an actress are always high.","Daejeon, South Korea",1982-02-22,,1.0,Acting,8.681,https://image.tmdb.org/t/p/original/t02ZmR8RTSI1Iixi1Es7WemPGAZ.jpg
938258,Kim Hye-sun,,"Seoul, South Korea",1969-09-28,,1.0,Acting,5.303,https://image.tmdb.org/t/p/original/1wUftjM8vMeERxsVFkAkp4YrmRP.jpg
63444,Jung Ho-bin,,"Busan, South Korea",1969-04-08,,2.0,Acting,5.411,https://image.tmdb.org/t/p/original/kYbIALPXNzmKox6HSoj1kD51sS2.jpg
545756,Lee Mi-yeon,"Lee Mi-yeon (born September 23, 1971) is a South Korean actress.","Seoul, South Korea",1971-09-23,,1.0,Acting,6.311,https://image.tmdb.org/t/p/original/wRIIVxM4QRvEoDCZn9HpLBIIshO.jpg
1572351,Kim Dae-ryung,,,1977-02-23,,2.0,Acting,2.076,https://image.tmdb.org/t/p/original/5ZbY2Ms7ZJnINDQ6Hh8hLt0ZNLJ.jpg
2176668,Jung Ha-joon,,,1996-04-26,,2.0,Acting,1.4,
3510449,Yeo Joo-ha,,,1997-02-21,,1.0,Acting,0.6,
1826606,Lee Seung-joo,,,1981-06-20,,2.0,Acting,1.599,https://image.tmdb.org/t/p/original/aSYsf01PadwgAfIG9A1Pb68jMoT.jpg
3218612,Hong Ye-ji,Hong Ye-Ji is a South Korean actress.,,1990-08-01,,1.0,Acting,0.6,https://image.tmdb.org/t/p/original/aUboh05xvAWUiE7X07zJyO2rtgz.jpg
1496155,Go Won-hee,"Go Won Hee is a South Korean actress. She began her entertainment career as a commercial model in 2011 and became the youngest ever model for Asiana Airlines in 2012. She then began acting and has since starred in films and television dramas such as Blooded Palace: The War of Flowers (2013), My Dear Cat (2014), and Tabloid Truth (2014). In 2015, she joined the cast of sketch comedy/variety show Saturday Night Live Korea.","Seoul, South Korea",1994-09-12,,1.0,Acting,8.185,https://image.tmdb.org/t/p/original/iHGHhIe4keVyxzUKNB0skR1wfGW.jpg
3174100,Ko Jae-hong,,,,,2.0,Directing,0.6,
582555,Jang Seo-hee,"Her bright brown eyes shine bright with her passion for acting, bewitching audiences from Korea to China. An actress whose performance makes people laugh and cry - For Star Focus in 2006, the vivacious Jang Seo-hee was our first guest!!

Across Asia, Jang's popularity has steadily grown, opening new doors of chance for her. She was invited to star in the Chinese TV drama, and the actress went to the mainland to participate in the international press conference.

The media gathered in close, trying not to miss a thing! The coverage had been ""hot"" since news of the drama was released.

""Miss Mermaid"", the Korean TV drama that made Asia's audience fall in love with Jang Seo-hee. It's a production that could never be overlooked in her career.

She had worked tirelessly in the drama and her hard work was not in vain. It brought her recognition as one of Korea's most talented actresses.

After ""Miss Mermaid"", the offers continued to pour in. Jang challenged herself on television to the silver screen. She didn't have a moment to catch her breath.

In the film, ""Ghost House"", she joined Cha Seung-won and played an unusual role, once again enticing her audience.

It almost seems like she was shot to stardom overnight, but that is definitely NOT the case. Her perseverance and tenacity brought her successful results, and Jang Seo-hee is grateful for that. She shared some advice with her junior actors.

She debuted in 1989 as a fledgling actress and has retained determined aspirations to this day. Jang still clings to the passion she had during her years as a rookie, letting it help lead the way into her future.

Not only is this star big in dramas and film, she's sought after constantly by marketers, for commercials and various advertisements. Even beyond Korea! Fans adore her and we're sure her male fans are curious to hear about Jang Seo-hee's IDEAL MAN.

The support of her fans has allowed her to stand as a star and Jang makes sure to share as much time as she can with them. She was all smiles during her last autograph signing event, making eye contact with each individual.

Jang will be greeting fans in the New Year with a new movie! As well as starting her journey with a pan-Asian cast in an upcoming Chinese TV drama! We hope to see fantastic results and good luck to the actress Jang Seo-hee in 2006.","Seoul, South Korea",1972-01-05,,1.0,Acting,4.747,https://image.tmdb.org/t/p/original/zxjXig4bOTxPlCvfNPrcRMA4Ixl.jpg
